dteday,hr,instant,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,day_type,weather_category
2011-06-26,19,4150.0,3.0,0.0,6,0.0,0.0,0.0,2.0,0.72,0.6667,0.48,0.1343,89.0,228.0,317.0,Weekend,Mist/Cloudy
2011-06-26,20,4151.0,3.0,0.0,6,0.0,0.0,0.0,2.0,0.7,0.6515,0.48,0.1045,55.0,158.0,213.0,Weekend,Mist/Cloudy
2011-06-26,21,4152.0,3.0,0.0,6,0.0,0.0,0.0,2.0,0.7,0.6515,0.54,0.1045,48.0,135.0,183.0,Weekend,Mist/Cloudy
2011-06-26,22,4153.0,3.0,0.0,6,0.0,0.0,0.0,1.0,0.7,0.6515,0.51,0.0,19.0,95.0,114.0,Weekend,Clear
2011-06-26,23,4154.0,3.0,0.0,6,0.0,0.0,0.0,1.0,0.7,0.6515,0.54,0.0896,14.0,64.0,78.0,Weekend,Clear
2011-06-27,0,4155.0,3.0,0.0,6,0.0,1.0,1.0,3.0,0.64,0.6061,0.73,0.2836,7.0,25.0,32.0,Working Day,Light Rain/Snow
2011-06-27,1,4156.0,3.0,0.0,6,0.0,1.0,1.0,2.0,0.62,0.5909,0.78,0.1343,4.0,11.0,15.0,Working Day,Mist/Cloudy
2011-06-27,2,4157.0,3.0,0.0,6,0.0,1.0,1.0,3.0,0.62,0.5909,0.78,0.1343,3.0,3.0,6.0,Working Day,Light Rain/Snow
2011-06-27,3,4158.0,3.0,0.0,6,0.0,1.0,1.0,3.0,0.62,0.5909,0.78,0.1343,0.0,2.0,2.0,Working Day,Light Rain/Snow
2011-06-27,4,4159.0,3.0,0.0,6,0.0,1.0,1.0,2.0,0.6,0.5606,0.83,0.1642,1.0,8.0,9.0,Working Day,Mist/Cloudy
2011-06-27,5,4160.0,3.0,0.0,6,0.0,1.0,1.0,2.0,0.62,0.5758,0.83,0.1642,1.0,21.0,22.0,Working Day,Mist/Cloudy
2011-06-27,6,4161.0,3.0,0.0,6,0.0,1.0,1.0,2.0,0.62,0.5909,0.78,0.1642,4.0,90.0,94.0,Working Day,Mist/Cloudy
2011-06-27,7,4162.0,3.0,0.0,6,0.0,1.0,1.0,2.0,0.64,0.6061,0.73,0.2239,14.0,247.0,261.0,Working Day,Mist/Cloudy
2011-06-27,8,4163.0,3.0,0.0,6,0.0,1.0,1.0,1.0,0.66,0.6212,0.74,0.194,29.0,418.0,447.0,Working Day,Clear
2011-06-27,9,4164.0,3.0,0.0,6,0.0,1.0,1.0,2.0,0.72,0.6667,0.54,0.0,37.0,150.0,187.0,Working Day,Mist/Cloudy
2011-06-27,10,4165.0,3.0,0.0,6,0.0,1.0,1.0,2.0,0.72,0.6667,0.54,0.1343,55.0,95.0,150.0,Working Day,Mist/Cloudy
2011-06-27,11,4166.0,3.0,0.0,6,0.0,1.0,1.0,2.0,0.7,0.6515,0.58,0.0,55.0,95.0,150.0,Working Day,Mist/Cloudy
2011-06-27,12,4167.0,3.0,0.0,6,0.0,1.0,1.0,2.0,0.72,0.6667,0.54,0.0,40.0,130.0,170.0,Working Day,Mist/Cloudy
2011-06-27,13,4168.0,3.0,0.0,6,0.0,1.0,1.0,2.0,0.72,0.6667,0.58,0.2239,37.0,127.0,164.0,Working Day,Mist/Cloudy
2011-06-27,14,4169.0,3.0,0.0,6,0.0,1.0,1.0,2.0,0.72,0.6667,0.58,0.0896,58.0,100.0,158.0,Working Day,Mist/Cloudy
2011-06-27,15,4170.0,3.0,0.0,6,0.0,1.0,1.0,2.0,0.74,0.6818,0.55,0.0,76.0,126.0,202.0,Working Day,Mist/Cloudy
2011-06-27,16,4171.0,3.0,0.0,6,0.0,1.0,1.0,1.0,0.74,0.6818,0.55,0.1045,53.0,222.0,275.0,Working Day,Clear
2011-06-27,17,4172.0,3.0,0.0,6,0.0,1.0,1.0,1.0,0.74,0.6818,0.55,0.1343,90.0,514.0,604.0,Working Day,Clear
2011-06-27,18,4173.0,3.0,0.0,6,0.0,1.0,1.0,1.0,0.74,0.6667,0.51,0.0,79.0,512.0,591.0,Working Day,Clear
2011-06-27,19,4174.0,3.0,0.0,6,0.0,1.0,1.0,1.0,0.72,0.6818,0.62,0.194,56.0,340.0,396.0,Working Day,Clear
2011-06-27,20,4175.0,3.0,0.0,6,0.0,1.0,1.0,1.0,0.7,0.6515,0.65,0.1045,54.0,251.0,305.0,Working Day,Clear
2011-06-27,21,4176.0,3.0,0.0,6,0.0,1.0,1.0,1.0,0.7,0.6515,0.65,0.0,52.0,190.0,242.0,Working Day,Clear
2011-06-27,22,4177.0,3.0,0.0,6,0.0,1.0,1.0,1.0,0.68,0.6364,0.69,0.0,33.0,112.0,145.0,Working Day,Clear
2011-06-27,23,4178.0,3.0,0.0,6,0.0,1.0,1.0,1.0,0.68,0.6364,0.69,0.0,16.0,65.0,81.0,Working Day,Clear
2011-06-28,0,4179.0,3.0,0.0,6,0.0,2.0,1.0,2.0,0.66,0.6061,0.78,0.1343,5.0,25.0,30.0,Working Day,Mist/Cloudy
2011-06-28,1,4180.0,3.0,0.0,6,0.0,2.0,1.0,1.0,0.66,0.6212,0.74,0.0,5.0,8.0,13.0,Working Day,Clear
2011-06-28,2,4181.0,3.0,0.0,6,0.0,2.0,1.0,2.0,0.66,0.6212,0.74,0.0,2.0,9.0,11.0,Working Day,Mist/Cloudy
2011-06-28,3,4182.0,3.0,0.0,6,0.0,2.0,1.0,2.0,0.66,0.6212,0.74,0.0,0.0,2.0,2.0,Working Day,Mist/Cloudy
2011-06-28,4,4183.0,3.0,0.0,6,0.0,2.0,1.0,1.0,0.66,0.6212,0.74,0.0,1.0,7.0,8.0,Working Day,Clear
2011-06-28,5,4184.0,3.0,0.0,6,0.0,2.0,1.0,1.0,0.66,0.6061,0.78,0.0,1.0,20.0,21.0,Working Day,Clear
2011-06-28,6,4185.0,3.0,0.0,6,0.0,2.0,1.0,1.0,0.66,0.6061,0.83,0.1642,7.0,117.0,124.0,Working Day,Clear
2011-06-28,7,4186.0,3.0,0.0,6,0.0,2.0,1.0,1.0,0.68,0.6364,0.83,0.194,27.0,320.0,347.0,Working Day,Clear
2011-06-28,8,4187.0,3.0,0.0,6,0.0,2.0,1.0,1.0,0.7,0.6667,0.79,0.1642,39.0,417.0,456.0,Working Day,Clear
2011-06-28,9,4188.0,3.0,0.0,6,0.0,2.0,1.0,1.0,0.74,0.697,0.7,0.0,38.0,208.0,246.0,Working Day,Clear
2011-06-28,10,4189.0,3.0,0.0,6,0.0,2.0,1.0,1.0,0.8,0.7424,0.49,0.1642,45.0,112.0,157.0,Working Day,Clear
2011-06-28,11,4190.0,3.0,0.0,6,0.0,2.0,1.0,1.0,0.82,0.7576,0.46,0.0,49.0,118.0,167.0,Working Day,Clear
2011-06-28,12,4191.0,3.0,0.0,6,0.0,2.0,1.0,1.0,0.84,0.7727,0.47,0.2239,41.0,161.0,202.0,Working Day,Clear
2011-06-28,13,4192.0,3.0,0.0,6,0.0,2.0,1.0,1.0,0.84,0.7576,0.44,0.0,33.0,156.0,189.0,Working Day,Clear
2011-06-28,14,4193.0,3.0,0.0,6,0.0,2.0,1.0,1.0,0.86,0.7879,0.44,0.2239,43.0,117.0,160.0,Working Day,Clear
2011-06-28,15,4194.0,3.0,0.0,6,0.0,2.0,1.0,1.0,0.86,0.7879,0.41,0.0,39.0,127.0,166.0,Working Day,Clear
2011-06-28,16,4195.0,3.0,0.0,6,0.0,2.0,1.0,1.0,0.86,0.803,0.47,0.2836,41.0,220.0,261.0,Working Day,Clear
2011-06-28,17,4196.0,3.0,0.0,6,0.0,2.0,1.0,3.0,0.82,0.7879,0.56,0.2836,70.0,509.0,579.0,Working Day,Light Rain/Snow
2011-06-28,18,4197.0,3.0,0.0,6,0.0,2.0,1.0,3.0,0.8,0.7576,0.55,0.2985,68.0,436.0,504.0,Working Day,Light Rain/Snow
2011-06-28,19,4198.0,3.0,0.0,6,0.0,2.0,1.0,2.0,0.74,0.6818,0.58,0.4627,44.0,255.0,299.0,Working Day,Mist/Cloudy
2011-06-28,20,4199.0,3.0,0.0,6,0.0,2.0,1.0,1.0,0.74,0.6818,0.62,0.0,50.0,246.0,296.0,Working Day,Clear
2011-06-28,21,4200.0,3.0,0.0,6,0.0,2.0,1.0,1.0,0.74,0.697,0.66,0.2836,31.0,164.0,195.0,Working Day,Clear
2011-06-28,22,4201.0,3.0,0.0,6,0.0,2.0,1.0,1.0,0.7,0.6515,0.7,0.2985,30.0,104.0,134.0,Working Day,Clear
2011-06-28,23,4202.0,3.0,0.0,6,0.0,2.0,1.0,1.0,0.7,0.6515,0.7,0.2836,23.0,58.0,81.0,Working Day,Clear
2011-06-29,0,4203.0,3.0,0.0,6,0.0,3.0,1.0,2.0,0.68,0.6364,0.79,0.2836,11.0,25.0,36.0,Working Day,Mist/Cloudy
2011-06-29,1,4204.0,3.0,0.0,6,0.0,3.0,1.0,1.0,0.68,0.6364,0.79,0.2985,10.0,18.0,28.0,Working Day,Clear
2011-06-29,2,4205.0,3.0,0.0,6,0.0,3.0,1.0,1.0,0.66,0.6061,0.83,0.2239,7.0,9.0,16.0,Working Day,Clear
2011-06-29,3,4206.0,3.0,0.0,6,0.0,3.0,1.0,2.0,0.66,0.6061,0.83,0.1045,2.0,3.0,5.0,Working Day,Mist/Cloudy
2011-06-29,4,4207.0,3.0,0.0,6,0.0,3.0,1.0,1.0,0.66,0.6061,0.83,0.1045,0.0,5.0,5.0,Working Day,Clear
2011-06-29,5,4208.0,3.0,0.0,6,0.0,3.0,1.0,1.0,0.64,0.5758,0.83,0.194,3.0,19.0,22.0,Working Day,Clear
2011-06-29,6,4209.0,3.0,0.0,6,0.0,3.0,1.0,1.0,0.66,0.6212,0.69,0.2985,12.0,104.0,116.0,Working Day,Clear
2011-06-29,7,4210.0,3.0,0.0,6,0.0,3.0,1.0,1.0,0.7,0.6515,0.54,0.2239,18.0,318.0,336.0,Working Day,Clear
2011-06-29,8,4211.0,3.0,0.0,6,0.0,3.0,1.0,1.0,0.7,0.6515,0.48,0.2836,41.0,499.0,540.0,Working Day,Clear
2011-06-29,9,4212.0,3.0,0.0,6,0.0,3.0,1.0,1.0,0.72,0.6515,0.45,0.3881,32.0,189.0,221.0,Working Day,Clear
2011-06-29,10,4213.0,3.0,0.0,6,0.0,3.0,1.0,1.0,0.74,0.6667,0.42,0.2836,31.0,95.0,126.0,Working Day,Clear
2011-06-29,11,4214.0,3.0,0.0,6,0.0,3.0,1.0,1.0,0.76,0.6667,0.35,0.2239,53.0,117.0,170.0,Working Day,Clear
2011-06-29,12,4215.0,3.0,0.0,6,0.0,3.0,1.0,1.0,0.76,0.6667,0.35,0.2537,55.0,188.0,243.0,Working Day,Clear
2011-06-29,13,4216.0,3.0,0.0,6,0.0,3.0,1.0,1.0,0.8,0.697,0.31,0.3284,45.0,186.0,231.0,Working Day,Clear
2011-06-29,14,4217.0,3.0,0.0,6,0.0,3.0,1.0,1.0,0.8,0.697,0.31,0.194,50.0,138.0,188.0,Working Day,Clear
2011-06-29,15,4218.0,3.0,0.0,6,0.0,3.0,1.0,1.0,0.82,0.7121,0.3,0.1642,43.0,146.0,189.0,Working Day,Clear
2011-06-29,16,4219.0,3.0,0.0,6,0.0,3.0,1.0,1.0,0.82,0.7121,0.3,0.4179,60.0,268.0,328.0,Working Day,Clear
2011-06-29,17,4220.0,3.0,0.0,6,0.0,3.0,1.0,1.0,0.82,0.7121,0.26,0.4179,78.0,492.0,570.0,Working Day,Clear
2011-06-29,18,4221.0,3.0,0.0,6,0.0,3.0,1.0,1.0,0.8,0.697,0.29,0.2985,78.0,510.0,588.0,Working Day,Clear
2011-06-29,19,4222.0,3.0,0.0,6,0.0,3.0,1.0,1.0,0.76,0.6667,0.35,0.3881,60.0,341.0,401.0,Working Day,Clear
2011-06-29,20,4223.0,3.0,0.0,6,0.0,3.0,1.0,1.0,0.74,0.6515,0.37,0.2985,69.0,264.0,333.0,Working Day,Clear
2011-06-29,21,4224.0,3.0,0.0,6,0.0,3.0,1.0,1.0,0.72,0.6515,0.39,0.2239,26.0,195.0,221.0,Working Day,Clear
2011-06-29,22,4225.0,3.0,0.0,6,0.0,3.0,1.0,1.0,0.7,0.6364,0.42,0.194,32.0,151.0,183.0,Working Day,Clear
2011-06-29,23,4226.0,3.0,0.0,6,0.0,3.0,1.0,1.0,0.68,0.6364,0.47,0.194,32.0,97.0,129.0,Working Day,Clear
2011-06-30,0,4227.0,3.0,0.0,6,0.0,4.0,1.0,1.0,0.66,0.6212,0.5,0.1642,15.0,39.0,54.0,Working Day,Clear
2011-06-30,1,4228.0,3.0,0.0,6,0.0,4.0,1.0,1.0,0.64,0.6212,0.53,0.1343,13.0,19.0,32.0,Working Day,Clear
2011-06-30,2,4229.0,3.0,0.0,6,0.0,4.0,1.0,1.0,0.62,0.6212,0.57,0.1343,2.0,6.0,8.0,Working Day,Clear
2011-06-30,3,4230.0,3.0,0.0,6,0.0,4.0,1.0,1.0,0.6,0.6061,0.6,0.1642,2.0,7.0,9.0,Working Day,Clear
2011-06-30,4,4231.0,3.0,0.0,6,0.0,4.0,1.0,1.0,0.58,0.5455,0.64,0.1343,2.0,4.0,6.0,Working Day,Clear
2011-06-30,5,4232.0,3.0,0.0,6,0.0,4.0,1.0,1.0,0.58,0.5455,0.64,0.2537,1.0,24.0,25.0,Working Day,Clear
2011-06-30,6,4233.0,3.0,0.0,6,0.0,4.0,1.0,1.0,0.6,0.6061,0.64,0.2537,4.0,119.0,123.0,Working Day,Clear
2011-06-30,7,4234.0,3.0,0.0,6,0.0,4.0,1.0,1.0,0.62,0.6061,0.61,0.2239,29.0,291.0,320.0,Working Day,Clear
2011-06-30,8,4235.0,3.0,0.0,6,0.0,4.0,1.0,1.0,0.68,0.6364,0.47,0.2239,44.0,511.0,555.0,Working Day,Clear
2011-06-30,9,4236.0,3.0,0.0,6,0.0,4.0,1.0,1.0,0.7,0.6364,0.42,0.2239,33.0,227.0,260.0,Working Day,Clear
2011-06-30,10,4237.0,3.0,0.0,6,0.0,4.0,1.0,1.0,0.72,0.6515,0.42,0.194,35.0,97.0,132.0,Working Day,Clear
2011-06-30,11,4238.0,3.0,0.0,6,0.0,4.0,1.0,1.0,0.74,0.6515,0.37,0.1343,47.0,122.0,169.0,Working Day,Clear
2011-06-30,12,4239.0,3.0,0.0,6,0.0,4.0,1.0,1.0,0.76,0.6667,0.35,0.1642,50.0,183.0,233.0,Working Day,Clear
2011-06-30,13,4240.0,3.0,0.0,6,0.0,4.0,1.0,1.0,0.76,0.6667,0.33,0.194,70.0,162.0,232.0,Working Day,Clear
2011-06-30,14,4241.0,3.0,0.0,6,0.0,4.0,1.0,1.0,0.78,0.6818,0.31,0.194,46.0,117.0,163.0,Working Day,Clear
2011-06-30,15,4242.0,3.0,0.0,6,0.0,4.0,1.0,1.0,0.78,0.6667,0.25,0.2537,64.0,176.0,240.0,Working Day,Clear
2011-06-30,16,4243.0,3.0,0.0,6,0.0,4.0,1.0,1.0,0.8,0.697,0.26,0.1343,63.0,260.0,323.0,Working Day,Clear
2011-06-30,17,4244.0,3.0,0.0,6,0.0,4.0,1.0,1.0,0.78,0.6818,0.27,0.3582,98.0,496.0,594.0,Working Day,Clear
2011-06-30,18,4245.0,3.0,0.0,6,0.0,4.0,1.0,1.0,0.76,0.6667,0.29,0.2537,114.0,472.0,586.0,Working Day,Clear
2011-06-30,19,4246.0,3.0,0.0,6,0.0,4.0,1.0,1.0,0.74,0.6515,0.33,0.194,89.0,366.0,455.0,Working Day,Clear
2011-06-30,20,4247.0,3.0,0.0,6,0.0,4.0,1.0,1.0,0.74,0.6515,0.33,0.194,55.0,285.0,340.0,Working Day,Clear
2011-06-30,21,4248.0,3.0,0.0,6,0.0,4.0,1.0,1.0,0.72,0.6515,0.37,0.1045,81.0,242.0,323.0,Working Day,Clear
2011-06-30,22,4249.0,3.0,0.0,6,0.0,4.0,1.0,1.0,0.7,0.6364,0.42,0.1642,43.0,164.0,207.0,Working Day,Clear
2011-06-30,23,4250.0,3.0,0.0,6,0.0,4.0,1.0,1.0,0.66,0.6212,0.5,0.0,27.0,99.0,126.0,Working Day,Clear
2011-07-01,0,4251.0,3.0,0.0,7,0.0,5.0,1.0,1.0,0.66,0.6212,0.5,0.0,20.0,48.0,68.0,Working Day,Clear
2011-07-01,1,4252.0,3.0,0.0,7,0.0,5.0,1.0,1.0,0.66,0.6212,0.5,0.0,15.0,16.0,31.0,Working Day,Clear
2011-07-01,2,4253.0,3.0,0.0,7,0.0,5.0,1.0,1.0,0.62,0.6061,0.69,0.0,6.0,7.0,13.0,Working Day,Clear
2011-07-01,3,4254.0,3.0,0.0,7,0.0,5.0,1.0,1.0,0.64,0.6212,0.53,0.0,5.0,6.0,11.0,Working Day,Clear
2011-07-01,4,4255.0,3.0,0.0,7,0.0,5.0,1.0,1.0,0.62,0.6212,0.57,0.0,1.0,5.0,6.0,Working Day,Clear
2011-07-01,5,4256.0,3.0,0.0,7,0.0,5.0,1.0,1.0,0.6,0.6061,0.64,0.1343,3.0,27.0,30.0,Working Day,Clear
2011-07-01,6,4257.0,3.0,0.0,7,0.0,5.0,1.0,1.0,0.62,0.6061,0.61,0.1343,11.0,97.0,108.0,Working Day,Clear
2011-07-01,7,4258.0,3.0,0.0,7,0.0,5.0,1.0,1.0,0.66,0.6212,0.54,0.1045,25.0,218.0,243.0,Working Day,Clear
2011-07-01,8,4259.0,3.0,0.0,7,0.0,5.0,1.0,1.0,0.7,0.6364,0.42,0.1642,39.0,453.0,492.0,Working Day,Clear
2011-07-01,9,4260.0,3.0,0.0,7,0.0,5.0,1.0,1.0,0.74,0.6515,0.35,0.1642,58.0,202.0,260.0,Working Day,Clear
2011-07-01,10,4261.0,3.0,0.0,7,0.0,5.0,1.0,1.0,0.76,0.6667,0.33,0.1642,61.0,109.0,170.0,Working Day,Clear
2011-07-01,11,4262.0,3.0,0.0,7,0.0,5.0,1.0,1.0,0.8,0.697,0.26,0.0,68.0,146.0,214.0,Working Day,Clear
2011-07-01,12,4263.0,3.0,0.0,7,0.0,5.0,1.0,1.0,0.8,0.697,0.26,0.0,83.0,180.0,263.0,Working Day,Clear
2011-07-01,13,4264.0,3.0,0.0,7,0.0,5.0,1.0,1.0,0.8,0.6818,0.24,0.0,83.0,209.0,292.0,Working Day,Clear
2011-07-01,14,4265.0,3.0,0.0,7,0.0,5.0,1.0,1.0,0.82,0.697,0.23,0.194,78.0,225.0,303.0,Working Day,Clear
2011-07-01,15,4266.0,3.0,0.0,7,0.0,5.0,1.0,1.0,0.82,0.697,0.21,0.2537,82.0,299.0,381.0,Working Day,Clear
2011-07-01,16,4267.0,3.0,0.0,7,0.0,5.0,1.0,1.0,0.82,0.697,0.17,0.0,85.0,342.0,427.0,Working Day,Clear
2011-07-01,17,4268.0,3.0,0.0,7,0.0,5.0,1.0,1.0,0.82,0.697,0.21,0.194,99.0,362.0,461.0,Working Day,Clear
2011-07-01,18,4269.0,3.0,0.0,7,0.0,5.0,1.0,1.0,0.8,0.6818,0.24,0.2537,98.0,324.0,422.0,Working Day,Clear
2011-07-01,19,4270.0,3.0,0.0,7,0.0,5.0,1.0,1.0,0.78,0.6667,0.25,0.194,80.0,238.0,318.0,Working Day,Clear
2011-07-01,20,4271.0,3.0,0.0,7,0.0,5.0,1.0,1.0,0.72,0.6515,0.42,0.2239,84.0,185.0,269.0,Working Day,Clear
2011-07-01,21,4272.0,3.0,0.0,7,0.0,5.0,1.0,1.0,0.7,0.6364,0.45,0.194,69.0,149.0,218.0,Working Day,Clear
2011-07-01,22,4273.0,3.0,0.0,7,0.0,5.0,1.0,1.0,0.7,0.6364,0.42,0.0,49.0,173.0,222.0,Working Day,Clear
2011-07-01,23,4274.0,3.0,0.0,7,0.0,5.0,1.0,1.0,0.68,0.6364,0.47,0.0896,44.0,96.0,140.0,Working Day,Clear
2011-07-02,0,4275.0,3.0,0.0,7,0.0,6.0,0.0,1.0,0.68,0.6364,0.47,0.0896,31.0,84.0,115.0,Weekend,Clear
2011-07-02,1,4276.0,3.0,0.0,7,0.0,6.0,0.0,1.0,0.66,0.6212,0.54,0.0,20.0,58.0,78.0,Weekend,Clear
2011-07-02,2,4277.0,3.0,0.0,7,0.0,6.0,0.0,1.0,0.64,0.6212,0.53,0.0,9.0,43.0,52.0,Weekend,Clear
2011-07-02,3,4278.0,3.0,0.0,7,0.0,6.0,0.0,1.0,0.64,0.6212,0.53,0.0,5.0,21.0,26.0,Weekend,Clear
2011-07-02,4,4279.0,3.0,0.0,7,0.0,6.0,0.0,1.0,0.62,0.6061,0.61,0.0,3.0,8.0,11.0,Weekend,Clear
2011-07-02,5,4280.0,3.0,0.0,7,0.0,6.0,0.0,1.0,0.58,0.5455,0.73,0.1045,1.0,13.0,14.0,Weekend,Clear
2011-07-02,6,4281.0,3.0,0.0,7,0.0,6.0,0.0,1.0,0.62,0.6061,0.69,0.1045,11.0,21.0,32.0,Weekend,Clear
2011-07-02,7,4282.0,3.0,0.0,7,0.0,6.0,0.0,1.0,0.64,0.6061,0.65,0.0,10.0,35.0,45.0,Weekend,Clear
2011-07-02,8,4283.0,3.0,0.0,7,0.0,6.0,0.0,1.0,0.68,0.6364,0.57,0.0,38.0,94.0,132.0,Weekend,Clear
2011-07-02,9,4284.0,3.0,0.0,7,0.0,6.0,0.0,1.0,0.74,0.6667,0.51,0.0896,55.0,124.0,179.0,Weekend,Clear
2011-07-02,10,4285.0,3.0,0.0,7,0.0,6.0,0.0,1.0,0.8,0.7121,0.36,0.0,103.0,168.0,271.0,Weekend,Clear
2011-07-02,11,4286.0,3.0,0.0,7,0.0,6.0,0.0,1.0,0.8,0.7121,0.36,0.0896,144.0,213.0,357.0,Weekend,Clear
2011-07-02,12,4287.0,3.0,0.0,7,0.0,6.0,0.0,1.0,0.82,0.7121,0.3,0.1343,142.0,232.0,374.0,Weekend,Clear
2011-07-02,13,4288.0,3.0,0.0,7,0.0,6.0,0.0,1.0,0.82,0.7121,0.3,0.1045,178.0,226.0,404.0,Weekend,Clear
2011-07-02,14,4289.0,3.0,0.0,7,0.0,6.0,0.0,1.0,0.84,0.7121,0.2,0.0,177.0,215.0,392.0,Weekend,Clear
2011-07-02,15,4290.0,3.0,0.0,7,0.0,6.0,0.0,1.0,0.86,0.7273,0.19,0.1642,168.0,163.0,331.0,Weekend,Clear
2011-07-02,16,4291.0,3.0,0.0,7,0.0,6.0,0.0,1.0,0.88,0.7424,0.22,0.2239,206.0,192.0,398.0,Weekend,Clear
2011-07-02,17,4292.0,3.0,0.0,7,0.0,6.0,0.0,1.0,0.84,0.7273,0.3,0.2239,179.0,170.0,349.0,Weekend,Clear
2011-07-02,18,4293.0,3.0,0.0,7,0.0,6.0,0.0,1.0,0.82,0.7121,0.3,0.2836,193.0,190.0,383.0,Weekend,Clear
2011-07-02,19,4294.0,3.0,0.0,7,0.0,6.0,0.0,1.0,0.8,0.697,0.33,0.2239,156.0,149.0,305.0,Weekend,Clear
2011-07-02,20,4295.0,3.0,0.0,7,0.0,6.0,0.0,1.0,0.76,0.6818,0.45,0.2836,136.0,148.0,284.0,Weekend,Clear
2011-07-02,21,4296.0,3.0,0.0,7,0.0,6.0,0.0,1.0,0.74,0.6667,0.48,0.194,95.0,137.0,232.0,Weekend,Clear
2011-07-02,22,4297.0,3.0,0.0,7,0.0,6.0,0.0,1.0,0.72,0.6667,0.51,0.1642,78.0,123.0,201.0,Weekend,Clear
2011-07-02,23,4298.0,3.0,0.0,7,0.0,6.0,0.0,1.0,0.72,0.6667,0.54,0.2836,66.0,88.0,154.0,Weekend,Clear
2011-07-03,0,4299.0,3.0,0.0,7,0.0,0.0,0.0,1.0,0.7,0.6515,0.58,0.2239,47.0,97.0,144.0,Weekend,Clear
2011-07-03,1,4300.0,3.0,0.0,7,0.0,0.0,0.0,2.0,0.7,0.6515,0.61,0.1642,23.0,55.0,78.0,Weekend,Mist/Cloudy
2011-07-03,2,4301.0,3.0,0.0,7,0.0,0.0,0.0,1.0,0.7,0.6515,0.58,0.194,19.0,50.0,69.0,Weekend,Clear
2011-07-03,3,4302.0,3.0,0.0,7,0.0,0.0,0.0,3.0,0.68,0.6364,0.65,0.0896,8.0,25.0,33.0,Weekend,Light Rain/Snow
2011-07-03,4,4303.0,3.0,0.0,7,0.0,0.0,0.0,3.0,0.68,0.6364,0.65,0.0896,3.0,2.0,5.0,Weekend,Light Rain/Snow
2011-07-03,5,4304.0,3.0,0.0,7,0.0,0.0,0.0,3.0,0.62,0.5758,0.83,0.194,0.0,1.0,1.0,Weekend,Light Rain/Snow
2011-07-03,6,4305.0,3.0,0.0,7,0.0,0.0,0.0,2.0,0.62,0.5455,0.94,0.0896,0.0,3.0,3.0,Weekend,Mist/Cloudy
2011-07-03,7,4306.0,3.0,0.0,7,0.0,0.0,0.0,2.0,0.64,0.5758,0.89,0.194,3.0,22.0,25.0,Weekend,Mist/Cloudy
2011-07-03,8,4307.0,3.0,0.0,7,0.0,0.0,0.0,1.0,0.68,0.6364,0.79,0.2239,39.0,53.0,92.0,Weekend,Clear
2011-07-03,9,4308.0,3.0,0.0,7,0.0,0.0,0.0,1.0,0.7,0.6667,0.74,0.2537,82.0,99.0,181.0,Weekend,Clear
2011-07-03,10,4309.0,3.0,0.0,7,0.0,0.0,0.0,1.0,0.74,0.697,0.66,0.1642,131.0,133.0,264.0,Weekend,Clear
2011-07-03,11,4310.0,3.0,0.0,7,0.0,0.0,0.0,1.0,0.76,0.7121,0.62,0.1045,215.0,175.0,390.0,Weekend,Clear
2011-07-03,12,4311.0,3.0,0.0,7,0.0,0.0,0.0,1.0,0.8,0.7576,0.55,0.1045,198.0,206.0,404.0,Weekend,Clear
2011-07-03,13,4312.0,3.0,0.0,7,0.0,0.0,0.0,1.0,0.8,0.7727,0.59,0.2239,248.0,173.0,421.0,Weekend,Clear
2011-07-03,14,4313.0,3.0,0.0,7,0.0,0.0,0.0,1.0,0.82,0.7879,0.56,0.2537,225.0,150.0,375.0,Weekend,Clear
2011-07-03,15,4314.0,3.0,0.0,7,0.0,0.0,0.0,1.0,0.84,0.803,0.53,0.2985,194.0,182.0,376.0,Weekend,Clear
2011-07-03,16,4315.0,3.0,0.0,7,0.0,0.0,0.0,1.0,0.84,0.803,0.53,0.2985,195.0,219.0,414.0,Weekend,Clear
2011-07-03,17,4316.0,3.0,0.0,7,0.0,0.0,0.0,3.0,0.8,0.7424,0.49,0.8507,181.0,177.0,358.0,Weekend,Light Rain/Snow
2011-07-03,18,4317.0,3.0,0.0,7,0.0,0.0,0.0,3.0,0.8,0.7424,0.49,0.8507,74.0,107.0,181.0,Weekend,Light Rain/Snow
2011-07-03,19,4318.0,3.0,0.0,7,0.0,0.0,0.0,2.0,0.66,0.6061,0.83,0.194,100.0,83.0,183.0,Weekend,Mist/Cloudy
2011-07-03,20,4319.0,3.0,0.0,7,0.0,0.0,0.0,3.0,0.66,0.6061,0.83,0.0,83.0,93.0,176.0,Weekend,Light Rain/Snow
2011-07-03,21,4320.0,3.0,0.0,7,0.0,0.0,0.0,2.0,0.66,0.6061,0.83,0.1642,75.0,92.0,167.0,Weekend,Mist/Cloudy
2011-07-03,22,4321.0,3.0,0.0,7,0.0,0.0,0.0,2.0,0.66,0.6061,0.78,0.1045,69.0,93.0,162.0,Weekend,Mist/Cloudy
2011-07-03,23,4322.0,3.0,0.0,7,0.0,0.0,0.0,1.0,0.64,0.5758,0.83,0.1642,70.0,77.0,147.0,Weekend,Clear
2011-07-04,0,4323.0,3.0,0.0,7,1.0,1.0,0.0,1.0,0.64,0.5758,0.83,0.1343,63.0,77.0,140.0,Weekend,Clear
